x skill lower upper
0.0 1.6067362245256167 1.277677659136347 2.0102198504060946
0.05 1.7420974859112843 1.456818593217736 2.095562393633156
0.1 1.7973212812188653 1.5694910457753712 2.071492043999534
0.2 1.6863363526863433 1.4566674311669814 1.916953784066842
0.35 1.4907857266222344 1.2296737761392469 1.7307716906101795
0.5 1.3656524608831688 1.0872221361147725 1.6165608905020188
