x skill lower upper
0.0 3.7809824995548915 3.3257151536896026 4.2184731838038285
10.0 3.733518530121805 3.284963173526408 4.164724146617521
25.0 3.5924187000151475 3.1591713911279222 4.007298091596442
50.0 3.2659772821331017 2.86803464430214 3.6552559571302736
75.0 2.9342023264320045 2.569335170328711 3.3096844877811447
100.0 2.6518898066284704 2.3241808547496903 2.998703852484085
