system,reference,model,domain,severity,skill,ci_low,ci_high,reference_loss,model_loss,n_valid
tep,drift,mlp_s7,process_idv1,0.0,3.378105500639835,3.2185962899780627,3.5411800677221983,2.267805633435864,0.6713246916078632,80
tep,drift,mlp_s7,process_idv1,0.1,3.360515264806005,3.1986914986586927,3.5268990419566912,2.2660850294960633,0.6743266585420136,80
tep,drift,mlp_s7,process_idv1,0.25,3.2946485112941706,3.1298312499410597,3.4670899031182842,2.2702725770277965,0.6890788408066058,80
tep,drift,mlp_s7,process_idv1,0.5,3.1026557790648397,2.9316910795747613,3.2819182745894246,2.2973069531756467,0.7404324284623252,80
tep,drift,mlp_s7,process_idv1,0.75,2.85229648822815,2.6867471964375995,3.028209420007139,2.347823592322009,0.8231344819908537,80
tep,drift,mlp_s7,process_idv1,1.0,2.5883371644663304,2.4348924976964126,2.7536355254216165,2.4053367825740044,0.9292980897525159,79
tep,drift,mlp_s7,process_idv1,1.5,2.167270162239437,2.0359158349892814,2.309368373128059,2.58627767635403,1.1933342328127812,76
tep,drift,mlp_s7,process_idv1,2.0,1.8697381586775212,1.745966566267342,2.0108151554843374,2.713954856069482,1.4515160015716218,60
tep,drift,mlp_s7,process_idv1,3.0,,,,,,8
tep,drift,ridge,process_idv1,0.0,3.4700428197671767,3.3065739243813,3.6390830065635296,2.267805633435864,0.6535382274009007,80
tep,drift,ridge,process_idv1,0.1,3.448731811788926,3.28590109595635,3.6238063778720715,2.2660850294960633,0.6570777761697277,80
tep,drift,ridge,process_idv1,0.25,3.3805661950135812,3.2122948935065514,3.5620163726559597,2.2702725770277965,0.6715657810151757,80
tep,drift,ridge,process_idv1,0.5,3.19708232573905,3.0197447695811563,3.3889179518770263,2.2973069531756467,0.7185635898958568,80
tep,drift,ridge,process_idv1,0.75,2.96252033208187,2.78761955237896,3.1523146259926604,2.347823592322009,0.7925088536597853,80
tep,drift,ridge,process_idv1,1.0,2.714646897572568,2.543628288961311,2.8962459448619455,2.4053367825740044,0.8860588037158172,79
tep,drift,ridge,process_idv1,1.5,2.3138168467907683,2.163954576055734,2.4785037533812835,2.58627767635403,1.1177538446662971,76
tep,drift,ridge,process_idv1,2.0,2.020966599771047,1.8716277993359658,2.182415491749689,2.713954856069482,1.3428994107952812,60
tep,drift,ridge,process_idv1,3.0,,,,,,8
tep,ar1,gru_s123,process_idv1,0.0,1.6242699319820433,1.5469096966556974,1.705274492864206,1.0468256321271179,0.6444899406896678,80
